"YEAR","SERIAL","MONTH","HWTFINL","CPSID","STATEFIP","PERNUM","WTFINL","CPSIDP","CPSIDV","RACE","HISPAN","VOTED","VOREG","VOYNOTREG","VOWHYNOT"
2018,38648,11,2094.8597,20181103864800,32,2,2020.383,20181103864802,201811038648021,200,0,98,98,99,99
2018,38650,11,2081.7645,20181003852700,32,1,2081.7645,20181003852701,201810038527011,100,0,2,99,99,99
2018,38651,11,1827.3253,20180903859600,32,1,1827.3253,20180903859601,201809038596011,100,0,2,99,99,99
2018,38651,11,1827.3253,20180903859600,32,2,1799.3793,20180903859602,201809038596021,100,0,98,98,99,99
2018,38651,11,1827.3253,20180903859600,32,3,1807.952,20180903859603,201809038596031,100,0,98,98,99,99
2018,38652,11,1227.3251,20171103937200,32,1,1227.3251,20171103937201,201711039372011,100,0,1,2,99,4
2018,38652,11,1227.3251,20171103937200,32,2,2154.1392,20171103937202,201711039372021,100,100,99,99,99,99
2018,38653,11,1891.7838,20180903860000,32,1,1891.7838,20180903860001,201809038600011,100,100,99,99,99,99
2018,38653,11,1891.7838,20180903860000,32,2,1892.6593,20180903860002,201809038600021,100,100,98,98,99,99
2018,38653,11,1891.7838,20180903860000,32,3,2139.646,20180903860003,201809038600031,100,100,99,99,99,99
2018,38653,11,1891.7838,20180903860000,32,4,1230.3116,20180903860004,201809038600041,100,100,99,99,99,99
2018,38657,11,1694.8529,20180803860700,32,1,1694.8529,20180803860701,201808038607011,100,0,1,2,99,11
2018,38657,11,1694.8529,20180803860700,32,2,1775.0855,20180803860702,201808038607021,100,0,1,2,99,2
2018,38658,11,1968.0171,20180903860700,32,1,1968.0171,20180903860701,201809038607011,100,100,2,99,99,99
2018,38658,11,1968.0171,20180903860700,32,2,1968.0171,20180903860702,201809038607021,100,100,2,99,99,99
2018,38659,11,1784.9418,20170803928600,32,1,1784.9418,20170803928601,201708039286011,100,600,98,98,99,99
2018,38659,11,1784.9418,20170803928600,32,2,1731.8241,20170803928602,201708039286021,100,0,98,98,99,99
2018,38659,11,1784.9418,20170803928600,32,3,2588.2453,20170803928603,201708039286031,100,600,99,99,99,99
2018,38659,11,1784.9418,20170803928600,32,4,1716.5886,20170803928604,201708039286041,100,600,99,99,99,99
2018,38660,11,1678.5326,20180803861400,32,1,1678.5326,20180803861401,201808038614011,100,0,2,99,99,99
2018,38661,11,1689.2919,20181003853800,32,1,1591.4023,20181003853801,201810038538011,100,0,98,98,99,99
2018,38661,11,1689.2919,20181003853800,32,2,1689.2919,20181003853802,201810038538021,100,0,98,98,99,99
2018,38662,11,1962.5489,20180903861100,32,1,1962.5489,20180903861101,201809038611011,802,0,2,99,99,99
2018,38663,11,1761.2795,20180803861600,32,1,1837.3769,20180803861601,201808038616011,100,0,2,99,99,99
2018,38663,11,1761.2795,20180803861600,32,2,1761.2795,20180803861602,201808038616021,651,0,2,99,99,99
2018,38663,11,1761.2795,20180803861600,32,3,1686.3538,20180803861603,201808038616031,803,0,99,99,99,99
2018,38663,11,1761.2795,20180803861600,32,4,1475.446,20180803861604,201808038616041,803,0,99,99,99,99
2018,38664,11,2169.8424,20180903861400,32,1,2169.8424,20180903861401,201809038614011,100,100,2,99,99,99
2018,38664,11,2169.8424,20180903861400,32,2,1522.4279,20180903861402,201809038614021,100,100,1,2,99,1
2018,38665,11,1914.8662,20180903861600,32,1,1914.8662,20180903861601,201809038616011,100,611,98,98,99,99
2018,38665,11,1914.8662,20180903861600,32,2,1725.2658,20180903861602,201809038616021,100,0,98,98,99,99
2018,38666,11,1558.5759,20171003922400,32,1,1558.5759,20171003922401,201710039224011,100,0,2,99,99,99
2018,38667,11,1689.2919,20181003854400,32,1,1689.2919,20181003854401,201810038544011,100,0,2,99,99,99
2018,38668,11,1558.5759,20171003922500,32,1,1516.2993,20171003922501,201710039225011,100,0,2,99,99,99
2018,38668,11,1558.5759,20171003922500,32,2,1558.5759,20171003922502,201710039225021,100,0,2,99,99,99
2018,38668,11,1558.5759,20171003922500,32,3,2191.0435,20171003922503,201710039225031,100,0,2,99,99,99
2018,38668,11,1558.5759,20171003922500,32,4,2814.3909,20171003922504,201710039225041,651,0,2,99,99,99
2018,38673,11,1671.3594,20181003855100,32,1,1671.3594,20181003855101,201810038551012,100,611,99,99,99,99
2018,38673,11,1671.3594,20181003855100,32,2,1991.5809,20181003855102,201810038551021,100,611,99,99,99,99
2018,38674,11,1537.7802,20171003923300,32,1,1578.0201,20171003923301,201710039233011,100,0,2,99,99,99
2018,38674,11,1537.7802,20171003923300,32,2,1537.7802,20171003923302,201710039233021,100,0,2,99,99,99
2018,38675,11,1230.3116,20180903862000,32,1,1230.3116,20180903862001,201809038620011,100,100,1,2,99,5
2018,38675,11,1230.3116,20180903862000,32,2,1713.7461,20180903862002,201809038620021,100,200,97,2,99,99
2018,38676,11,1778.5788,20170803929900,32,1,1539.69,20170803929901,201708039299012,100,0,2,99,99,99
2018,38676,11,1778.5788,20170803929900,32,2,1778.5788,20170803929902,201708039299022,100,0,2,99,99,99
2018,38677,11,1842.4955,20181103867700,32,1,1842.4955,20181103867701,201811038677011,200,0,2,99,99,99
2018,38677,11,1842.4955,20181103867700,32,2,3681.8492,20181103867702,201811038677021,200,100,99,99,99,99
2018,38677,11,1842.4955,20181103867700,32,3,3453.3362,20181103867703,201811038677031,200,100,99,99,99,99
2018,38677,11,1842.4955,20181103867700,32,4,3104.166,20181103867704,201811038677041,200,0,99,99,99,99
2018,38679,11,2213.4973,20181003855400,32,1,2213.4973,20181003855401,201810038554011,100,0,1,2,99,5
2018,38679,11,2213.4973,20181003855400,32,2,1772.7115,20181003855402,201810038554021,100,0,1,2,99,5
2018,38681,11,1804.5971,20181003855700,32,1,1804.5971,20181003855701,201810038557011,200,0,98,98,99,99
2018,38683,11,1737.6799,20170903925600,32,1,1737.6799,20170903925601,201709039256011,100,0,98,98,99,99
2018,38685,11,2151.5961,20170903925800,32,1,2151.5961,20170903925801,201709039258011,100,611,1,2,99,11
2018,38685,11,2151.5961,20170903925800,32,2,2726.8294,20170903925802,201709039258021,803,611,1,1,7,99
2018,38685,11,2151.5961,20170903925800,32,3,1787.4181,20170903925803,201709039258031,100,611,99,99,99,99
2018,38685,11,2151.5961,20170903925800,32,4,1649.2868,20170903925804,201709039258041,100,300,97,97,99,99
2018,38686,11,1631.5166,20170903926200,32,1,1631.5166,20170903926201,201709039262011,100,0,2,99,99,99
2018,38687,11,1499.3697,20170803930700,32,1,1499.3697,20170803930701,201708039307011,100,0,1,2,99,2
2018,38687,11,1499.3697,20170803930700,32,2,1865.2996,20170803930702,201708039307021,100,0,1,2,99,2
2018,38689,11,1844.0514,20171103941100,32,1,1844.0514,20171103941101,201711039411011,100,0,2,99,99,99
2018,38689,11,1844.0514,20171103941100,32,2,2158.6644,20171103941102,201711039411021,100,0,2,99,99,99
2018,38689,11,1844.0514,20171103941100,32,3,1920.526,20171103941103,201711039411031,100,0,1,1,6,99
2018,38690,11,1776.9042,20170903926700,32,1,1410.5841,20170903926701,201709039267011,100,0,2,99,99,99
2018,38690,11,1776.9042,20170903926700,32,2,1776.9042,20170903926702,201709039267021,100,0,2,99,99,99
2018,38690,11,1776.9042,20170903926700,32,3,1637.6363,20170903926703,201709039267031,100,0,99,99,99,99
2018,38690,11,1776.9042,20170903926700,32,4,2153.9632,20170903926704,201709039267041,100,0,99,99,99,99
2018,38691,11,1652.9085,20170803931100,32,1,1652.9085,20170803931101,201708039311011,100,0,1,1,6,99
2018,38691,11,1652.9085,20170803931100,32,2,1546.5617,20170803931102,201708039311021,100,0,1,1,6,99
2018,38693,11,2047.025,20181003856900,32,1,2047.025,20181003856901,201810038569011,100,100,99,99,99,99
2018,38694,11,1720.0502,20171103941600,32,1,1720.0502,20171103941601,201711039416011,100,0,2,99,99,99
2018,38695,11,1537.7802,20171003925500,32,1,1537.7802,20171003925501,201710039255011,100,0,99,99,99,99
2018,38695,11,1537.7802,20171003925500,32,2,1578.0201,20171003925502,201710039255021,100,0,99,99,99,99
2018,38695,11,1537.7802,20171003925500,32,3,1646.294,20171003925503,201710039255031,100,0,2,99,99,99
2018,38696,11,1813.7059,20181003857000,32,1,1813.7059,20181003857001,201810038570011,200,0,98,98,99,99
2018,38696,11,1813.7059,20181003857000,32,2,1399.6565,20181003857002,201810038570021,200,0,2,99,99,99
2018,38696,11,1813.7059,20181003857000,32,3,1813.7059,20181003857003,201810038570031,200,0,98,98,99,99
2018,38697,11,1631.5166,20170903927200,32,1,1860.1158,20170903927201,201709039272011,100,0,1,1,8,99
2018,38697,11,1631.5166,20170903927200,32,2,1631.5166,20170903927202,201709039272021,100,0,2,99,99,99
2018,38699,11,2746.7764,20180903863800,32,1,3297.2407,20180903863801,201809038638011,300,100,99,99,99,99
2018,38699,11,2746.7764,20180903863800,32,2,2746.7764,20180903863802,201809038638021,300,100,99,99,99,99
2018,38699,11,2746.7764,20180903863800,32,3,2749.9539,20180903863803,201809038638031,300,100,1,1,6,99
2018,38699,11,2746.7764,20180903863800,32,4,2625.0336,20180903863804,201809038638041,300,100,1,1,6,99
2018,38700,11,1472.3422,20170803931700,32,1,1472.3422,20170803931701,201708039317011,200,0,1,1,9,99
2018,38701,11,1559.6771,20181003857600,32,1,1559.6771,20181003857601,201810038576011,100,0,2,99,99,99
2018,38702,11,1666.9258,20180803864300,32,1,1666.9258,20180803864301,201808038643011,100,0,2,99,99,99
2018,38702,11,1666.9258,20180803864300,32,2,1559.6771,20180803864302,201808038643021,100,0,2,99,99,99
2018,38704,11,1376.9137,20181103870400,32,1,1678.9293,20181103870401,201811038704011,100,0,1,2,99,6
2018,38704,11,1376.9137,20181103870400,32,2,1376.9137,20181103870402,201811038704021,100,0,1,2,99,4
2018,38704,11,1376.9137,20181103870400,32,3,1223.6752,20181103870403,201811038704031,100,0,99,99,99,99
2018,38704,11,1376.9137,20181103870400,32,4,1125.9424,20181103870404,201811038704041,100,0,99,99,99,99
2018,38704,11,1376.9137,20181103870400,32,5,1017.8267,20181103870405,201811038704051,100,0,99,99,99,99
2018,38704,11,1376.9137,20181103870400,32,6,999.4444,20181103870406,201811038704061,100,0,99,99,99,99
2018,38704,11,1376.9137,20181103870400,32,7,999.4444,20181103870407,201811038704071,100,0,99,99,99,99
2018,38705,11,2154.1392,20171103942400,32,1,2154.1392,20171103942401,201711039424011,100,100,1,1,9,99
2018,38705,11,2154.1392,20171103942400,32,2,2173.081,20171103942402,201711039424021,100,100,99,99,99,99
2018,38706,11,1562.337,20180803864700,32,1,1562.337,20180803864701,201808038647011,200,0,1,2,99,1
2018,38707,11,1664.4178,20170803932400,32,1,1664.4178,20170803932401,201708039324011,100,0,1,2,99,1
2018,38708,11,1497.4335,20181103870800,32,1,1497.4335,20181103870801,201811038708011,100,100,99,99,99,99
2018,38708,11,1497.4335,20181103870800,32,2,2083.2655,20181103870802,201811038708021,100,100,99,99,99,99
2018,38708,11,1497.4335,20181103870800,32,3,1545.314,20181103870803,201811038708031,100,100,99,99,99,99
2018,38708,11,1497.4335,20181103870800,32,4,1554.5785,20181103870804,201811038708041,100,100,98,98,99,99
2018,38710,11,1594.8322,20171003926600,32,1,2003.198,20171003926601,201710039266011,100,0,98,98,99,99
2018,38710,11,1594.8322,20171003926600,32,2,1594.8322,20171003926602,201710039266021,100,0,98,98,99,99
2018,38711,11,1550.8212,20181003858400,32,1,1550.8212,20181003858401,201810038584011,100,0,99,99,99,99
2018,38713,11,1542.308,20171003927000,32,1,1542.308,20171003927001,201710039270011,100,0,98,98,99,99
2018,38714,11,1757.8046,20181003858700,32,1,1757.8046,20181003858701,201810038587011,100,0,2,99,99,99
2018,38715,11,1966.9994,20171003927500,32,1,1966.9994,20171003927501,201710039275011,100,0,1,2,99,11
2018,38715,11,1966.9994,20171003927500,32,2,2194.8839,20171003927502,201710039275021,100,0,1,2,99,11
2018,38716,11,1873.308,20180903865100,32,1,1873.308,20180903865101,201809038651011,100,100,99,99,99,99
2018,38716,11,1873.308,20180903865100,32,2,4227.6701,20180903865102,201809038651021,100,100,99,99,99,99
2018,38716,11,1873.308,20180903865100,32,3,2356.5955,20180903865103,201809038651031,100,100,99,99,99,99
2018,38716,11,1873.308,20180903865100,32,4,1713.7461,20180903865104,201809038651041,100,100,99,99,99,99
2018,38717,11,1327.4991,20180903865200,32,1,1327.4991,20180903865201,201809038652011,651,0,1,1,2,99
2018,38718,11,1712.1591,20180803865800,32,1,1712.1591,20180803865801,201808038658011,100,0,2,99,99,99
2018,38719,11,2024.4302,20170803933400,32,1,2631.6529,20170803933401,201708039334012,100,100,99,99,99,99
2018,38719,11,2024.4302,20170803933400,32,2,2024.4302,20170803933404,201708039334042,100,100,99,99,99,99
2018,38719,11,2024.4302,20170803933400,32,3,1907.3421,20170803933402,201708039334022,100,100,99,99,99,99
2018,38719,11,2024.4302,20170803933400,32,4,1893.8674,20170803933403,201708039334032,100,100,99,99,99,99
2018,38719,11,2024.4302,20170803933400,32,5,2353.8055,20170803933406,201708039334061,100,100,1,1,6,99
2018,38719,11,2024.4302,20170803933400,32,6,1458.9494,20170803933405,201708039334052,100,100,99,99,99,99
2018,38721,11,1527.9772,20180803866100,32,1,1527.9772,20180803866101,201808038661011,100,0,2,99,99,99
2018,38722,11,1862.7178,20181003859500,32,1,1991.5809,20181003859501,201810038595011,100,100,98,98,99,99
2018,38722,11,1862.7178,20181003859500,32,2,1862.7178,20181003859502,201810038595021,100,100,98,98,99,99
2018,38722,11,1862.7178,20181003859500,32,3,2181.1018,20181003859503,201810038595031,100,100,99,99,99,99
2018,38722,11,1862.7178,20181003859500,32,4,2506.6238,20181003859504,201810038595041,100,100,99,99,99,99
2018,38723,11,1707.3196,20181103872300,32,1,1707.3196,20181103872301,201811038723011,100,100,2,99,99,99
2018,38723,11,1707.3196,20181103872300,32,2,2083.2655,20181103872302,201811038723021,100,100,1,1,9,99
2018,38724,11,1365.3351,20171103944500,32,1,1365.3351,20171103944501,201711039445011,100,0,2,99,99,99
2018,38724,11,1365.3351,20171103944500,32,2,1248.658,20171103944502,201711039445021,100,0,99,99,99,99
2018,38724,11,1365.3351,20171103944500,32,3,1091.951,20171103944503,201711039445031,100,0,99,99,99,99
2018,38724,11,1365.3351,20171103944500,32,4,1679.2337,20171103944504,201711039445041,100,0,99,99,99,99
2018,38727,11,1842.4955,20181103872700,32,1,1842.4955,20181103872701,201811038727011,200,0,1,2,99,5
2018,38727,11,1842.4955,20181103872700,32,2,2931.7367,20181103872702,201811038727021,200,0,1,1,8,99
2018,38728,11,1961.4779,20181103872800,32,1,1961.4779,20181103872801,201811038728011,100,0,98,98,99,99
2018,38728,11,1961.4779,20181103872800,32,2,1961.3538,20181103872802,201811038728021,100,0,98,98,99,99
2018,38729,11,1766.0849,20181003859600,32,1,1766.0849,20181003859601,201810038596011,651,0,98,98,99,99
2018,38729,11,1766.0849,20181003859600,32,2,1966.6913,20181003859602,201810038596021,651,0,98,98,99,99
2018,38729,11,1766.0849,20181003859600,32,3,3025.4283,20181003859603,201810038596031,651,0,98,98,99,99
2018,38731,11,1567.0998,20171003928400,32,1,1567.0998,20171003928401,201710039284011,100,0,1,1,6,99
2018,38731,11,1567.0998,20171003928400,32,2,2485.5455,20171003928402,201710039284021,100,100,99,99,99,99
2018,38731,11,1567.0998,20171003928400,32,3,2013.8036,20171003928403,201710039284031,100,100,99,99,99,99
2018,38731,11,1567.0998,20171003928400,32,4,1926.4113,20171003928404,201710039284041,100,100,1,1,6,99
2018,38733,11,1811.9592,20180903866100,32,1,1784.2483,20180903866101,201809038661011,100,0,98,98,99,99
2018,38733,11,1811.9592,20180903866100,32,2,1811.9592,20180903866102,201809038661021,100,0,98,98,99,99
2018,38733,11,1811.9592,20180903866100,32,3,2002.3911,20180903866103,201809038661031,100,0,98,98,99,99
2018,38734,11,1814.2575,20171003928800,32,1,1814.2575,20171003928801,201710039288011,100,0,2,99,99,99
2018,38734,11,1814.2575,20171003928800,32,2,1594.8322,20171003928802,201710039288021,100,0,2,99,99,99
2018,38736,11,1793.6618,20180803867100,32,1,1793.6618,20180803867101,201808038671011,100,0,2,99,99,99
2018,38736,11,1793.6618,20180803867100,32,2,1647.9376,20180803867102,201808038671021,100,0,2,99,99,99
2018,38736,11,1793.6618,20180803867100,32,3,1746.5106,20180803867103,201808038671031,100,0,2,99,99,99
2018,38737,11,1713.4747,20181103873700,32,1,1713.4747,20181103873701,201811038737011,100,0,1,1,1,99
2018,38738,11,1529.1581,20181003860800,32,1,1529.1581,20181003860801,201810038608011,100,0,2,99,99,99
2018,38739,11,1890.2494,20181103873900,32,1,1936.8128,20181103873901,201811038739011,100,0,2,99,99,99
2018,38739,11,1890.2494,20181103873900,32,2,1890.2494,20181103873902,201811038739021,100,0,2,99,99,99
2018,38740,11,1892.6593,20180903867400,32,1,1892.6593,20180903867401,201809038674011,100,300,2,99,99,99
2018,38741,11,2473.4004,20171003929800,32,1,0.0,20171003929801,201710039298011,100,100,99,99,99,99
2018,38741,11,2473.4004,20171003929800,32,2,2473.4004,20171003929802,201710039298021,100,100,2,99,99,99
2018,38742,11,1737.6799,20170903932000,32,1,1737.6799,20170903932001,201709039320011,100,0,1,98,99,99
2018,38743,11,1376.9137,20181103874300,32,1,1376.9137,20181103874301,201811038743011,100,0,2,99,99,99
2018,38743,11,1376.9137,20181103874300,32,2,1590.6876,20181103874302,201811038743021,100,0,2,99,99,99
2018,38744,11,2178.584,20171003930400,32,1,2178.584,20171003930401,201710039304011,200,0,98,98,99,99
2018,38744,11,2178.584,20171003930400,32,2,1949.6806,20171003930402,201710039304021,200,0,98,98,99,99
2018,38745,11,1724.7394,20170903932300,32,1,1760.4328,20170903932301,201709039323011,100,0,2,99,99,99
2018,38745,11,1724.7394,20170903932300,32,2,1724.7394,20170903932302,201709039323021,100,0,2,99,99,99
2018,38747,11,1944.9837,20171103946800,32,1,1944.9837,20171103946801,201711039468011,100,0,1,2,99,11
2018,38748,11,2411.2397,20180903868800,32,1,2411.2397,20180903868801,201809038688011,200,300,99,99,99,99
2018,38748,11,2411.2397,20180903868800,32,2,3034.209,20180903868802,201809038688021,200,300,99,99,99,99
2018,38749,11,1580.3894,20181003862400,32,1,1580.3894,20181003862401,201810038624011,100,0,1,1,6,99
2018,38749,11,1580.3894,20181003862400,32,2,3522.4077,20181003862402,201810038624021,100,0,99,99,99,99
2018,38750,11,2064.6835,20170803936900,32,1,2064.6835,20170803936901,201708039369011,802,0,2,99,99,99
2018,38750,11,2064.6835,20170803936900,32,2,2399.5468,20170803936902,201708039369021,802,0,2,99,99,99
2018,38750,11,2064.6835,20170803936900,32,3,1727.1154,20170803936903,201708039369031,802,0,99,99,99,99
2018,38750,11,2064.6835,20170803936900,32,4,1463.0389,20170803936904,201708039369041,802,0,99,99,99,99
2018,38751,11,1722.0489,20180803869500,32,1,1527.9772,20180803869501,201808038695011,100,0,2,99,99,99
2018,38751,11,1722.0489,20180803869500,32,2,1722.0489,20180803869502,201808038695021,100,100,2,99,99,99
2018,38752,11,1728.0056,20181103875200,32,1,1728.0056,20181103875201,201811038752011,100,0,98,98,99,99
2018,38753,11,1750.5804,20180803870200,32,1,1750.5804,20180803870201,201808038702011,100,0,1,2,99,5
2018,38753,11,1750.5804,20180803870200,32,2,1694.3281,20180803870202,201808038702021,100,0,99,99,99,99
2018,38754,11,1737.6799,20170903933600,32,1,1737.6799,20170903933601,201709039336011,100,0,2,99,99,99
2018,38754,11,1737.6799,20170903933600,32,2,1811.9592,20170903933602,201709039336021,100,0,1,1,4,99
2018,38756,11,1605.8707,20180903870700,32,1,1874.2827,20180903870701,201809038707011,100,0,2,99,99,99
2018,38756,11,1605.8707,20180903870700,32,2,1605.8707,20180903870702,201809038707021,100,0,2,99,99,99
2018,38759,11,1365.4667,20181103875900,32,1,1365.4667,20181103875901,201811038759011,100,0,2,99,99,99
2018,38759,11,1365.4667,20181103875900,32,2,1606.0179,20181103875902,201811038759021,100,0,2,99,99,99
2018,38759,11,1365.4667,20181103875900,32,3,2170.5454,20181103875903,201811038759031,100,100,1,1,9,99
2018,38762,11,2008.5343,20180903871500,32,1,2008.5343,20180903871501,201809038715011,651,0,1,1,6,99
2018,38762,11,2008.5343,20180903871500,32,2,1734.6611,20180903871502,201809038715021,651,0,1,1,6,99
2018,38763,11,1730.3399,20170803939300,32,1,1730.3399,20170803939301,201708039393012,100,0,1,2,99,5
2018,38763,11,1730.3399,20170803939300,32,2,1714.9788,20170803939303,201708039393031,100,0,99,99,99,99
2018,38763,11,1730.3399,20170803939300,32,3,1804.6379,20170803939304,201708039393041,100,0,99,99,99,99
2018,38763,11,1730.3399,20170803939300,32,4,1954.4853,20170803939302,201708039393023,100,0,1,2,99,5
2018,38768,11,2419.9659,20171103949400,32,1,2419.9659,20171103949401,201711039494011,100,0,2,99,99,99
2018,38768,11,2419.9659,20171103949400,32,2,2151.7252,20171103949402,201711039494021,651,0,99,99,99,99
2018,38769,11,1736.1908,20170903935600,32,1,1736.1908,20170903935601,201709039356011,100,0,2,99,99,99
2018,38770,11,2218.5695,20181103877000,32,1,2218.5695,20181103877001,201811038770011,651,0,2,99,99,99
2018,38771,11,2139.3988,20171103949800,32,1,2139.3988,20171103949801,201711039498011,200,0,2,99,99,99
2018,38772,11,1682.1308,20181003864900,32,1,1682.1308,20181003864901,201810038649011,100,0,1,1,6,99
2018,38772,11,1682.1308,20181003864900,32,2,2791.7564,20181003864902,201810038649021,100,100,99,99,99,99
2018,38772,11,1682.1308,20181003864900,32,3,2029.141,20181003864903,201810038649031,100,100,2,99,99,99
2018,38772,11,1682.1308,20181003864900,32,4,3312.6937,20181003864904,201810038649042,300,0,1,1,6,99
2018,38773,11,1507.8959,20170803940000,32,1,1507.8959,20170803940001,201708039400011,100,0,1,1,6,99
2018,38775,11,1656.1704,20180903872400,32,1,1656.1704,20180903872401,201809038724011,100,0,1,2,99,5
2018,38775,11,1656.1704,20180903872400,32,2,1409.3753,20180903872402,201809038724021,100,0,1,1,6,99
2018,38775,11,1656.1704,20180903872400,32,3,2691.9812,20180903872403,201809038724032,100,0,99,99,99,99
2018,38775,11,1656.1704,20180903872400,32,4,3123.2958,20180903872404,201809038724041,100,0,99,99,99,99
2018,38776,11,1507.8959,20170903936300,32,1,1507.8959,20170903936301,201709039363011,100,0,98,98,99,99
2018,38777,11,1290.513,20181103877700,32,1,2134.9524,20181103877701,201811038777011,100,0,2,99,99,99
2018,38777,11,1290.513,20181103877700,32,2,1290.513,20181103877702,201811038777021,651,0,2,99,99,99
2018,38779,11,1846.8009,20180803873600,32,1,1846.8009,20180803873601,201808038736011,100,100,99,99,99,99
2018,38780,11,1730.3399,20170803940900,32,1,1730.3399,20170803940901,201708039409011,100,0,2,99,99,99
2018,38781,11,1763.0625,20180903873200,32,1,1763.0625,20180903873201,201809038732011,651,0,1,1,6,99
2018,38781,11,1763.0625,20180903873200,32,2,1334.6181,20180903873202,201809038732021,651,0,1,2,99,5
2018,38781,11,1763.0625,20180903873200,32,3,2083.7491,20180903873203,201809038732031,651,0,99,99,99,99
2018,38782,11,1861.1215,20181003865800,32,1,1973.2404,20181003865801,201810038658011,100,100,2,99,99,99
2018,38782,11,1861.1215,20181003865800,32,2,1861.1215,20181003865802,201810038658021,100,100,2,99,99,99
2018,38783,11,1539.3208,20180803873800,32,1,1539.3208,20180803873801,201808038738011,100,100,1,2,99,1
2018,38783,11,1539.3208,20180803873800,32,2,2336.5437,20180803873802,201808038738021,100,100,99,99,99,99
2018,38783,11,1539.3208,20180803873800,32,3,1583.2605,20180803873803,201808038738031,100,100,99,99,99,99
2018,38784,11,1764.5714,20181003866000,32,1,1483.9626,20181003866001,201810038660011,651,0,99,99,99,99
2018,38784,11,1764.5714,20181003866000,32,2,1764.5714,20181003866002,201810038660021,651,0,1,2,99,1
2018,38786,11,1807.3019,20181003866200,32,1,2045.2708,20181003866201,201810038662011,100,200,96,2,99,99
2018,38786,11,1807.3019,20181003866200,32,2,1807.3019,20181003866202,201810038662021,651,0,96,2,99,99
2018,38787,11,1825.1488,20171003935000,32,1,1825.1488,20171003935001,201710039350011,100,100,99,99,99,99
2018,38787,11,1825.1488,20171003935000,32,2,1817.8171,20171003935002,201710039350021,100,100,99,99,99,99
2018,38787,11,1825.1488,20171003935000,32,3,2226.0136,20171003935004,201710039350041,100,100,98,98,99,99
2018,38787,11,1825.1488,20171003935000,32,4,2630.8797,20171003935003,201710039350031,100,100,98,98,99,99
2018,38787,11,1825.1488,20171003935000,32,5,2568.9217,20171003935005,201710039350051,100,100,99,99,99,99
2018,38788,11,2130.366,20170803941100,32,1,2130.366,20170803941101,201708039411011,803,0,1,1,9,99
2018,38789,11,1792.1247,20180803874100,32,1,1792.1247,20180803874101,201808038741011,100,0,2,99,99,99
2018,38789,11,1792.1247,20180803874100,32,2,1520.6834,20180803874102,201808038741021,100,0,2,99,99,99
2018,38790,11,2490.2388,20171103950900,32,1,2490.2388,20171103950901,201711039509011,100,0,2,99,99,99
2018,38791,11,2039.8485,20180803874300,32,1,2039.8485,20180803874301,201808038743011,100,612,2,99,99,99
2018,38791,11,2039.8485,20180803874300,32,2,1470.0609,20180803874302,201808038743021,100,612,99,99,99,99
2018,38793,11,1540.9863,20171003935300,32,1,1540.9863,20171003935301,201710039353011,100,0,2,99,99,99
2018,38794,11,1498.0848,20170803941400,32,1,1730.3399,20170803941401,201708039414011,100,0,2,99,99,99
2018,38794,11,1498.0848,20170803941400,32,2,1498.0848,20170803941402,201708039414021,100,0,2,99,99,99
2018,38794,11,1498.0848,20170803941400,32,3,1384.1324,20170803941403,201708039414031,100,0,99,99,99,99
2018,38794,11,1498.0848,20170803941400,32,4,1714.9788,20170803941404,201708039414041,100,0,99,99,99,99
2018,38794,11,1498.0848,20170803941400,32,5,1450.7307,20170803941405,201708039414051,100,0,99,99,99,99
2018,38794,11,1498.0848,20170803941400,32,6,1761.4988,20170803941406,201708039414061,100,0,99,99,99,99
2018,38794,11,1498.0848,20170803941400,32,7,1812.442,20170803941407,201708039414071,100,0,99,99,99,99
2018,38795,11,1504.1057,20171003935600,32,1,1504.1057,20171003935601,201710039356011,100,0,2,99,99,99
2018,38795,11,1504.1057,20171003935600,32,2,1555.3875,20171003935602,201710039356021,100,0,2,99,99,99
2018,38796,11,1825.7593,20180903874200,32,1,1825.7593,20180903874201,201809038742011,100,0,1,2,99,11
2018,38799,11,1764.5714,20181003867600,32,1,1764.5714,20181003867601,201810038676011,651,0,99,99,99,99
2018,38799,11,1764.5714,20181003867600,32,2,1483.9626,20181003867602,201810038676021,651,0,97,97,99,99
2018,38800,11,1656.1704,20180903874800,32,1,1656.1704,20180903874802,201809038748021,100,0,1,1,3,99
2018,38800,11,1656.1704,20180903874800,32,2,2149.7523,20180903874803,201809038748032,100,100,97,2,99,99
2018,38801,11,1749.7331,20171003936700,32,1,1471.4839,20171003936701,201710039367011,651,0,96,96,99,99
2018,38801,11,1749.7331,20171003936700,32,2,1749.7331,20171003936702,201710039367021,651,0,96,96,99,99
2018,38801,11,1749.7331,20171003936700,32,3,2870.9015,20171003936703,201710039367031,651,0,96,96,99,99
2018,38801,11,1749.7331,20171003936700,32,4,2334.1785,20171003936704,201710039367041,651,0,96,96,99,99
2018,38802,11,1651.492,20170803943100,32,1,1545.2364,20170803943101,201708039431011,100,0,2,99,99,99
2018,38802,11,1651.492,20170803943100,32,2,1651.492,20170803943102,201708039431021,100,0,2,99,99,99
2018,38805,11,2156.8145,20171103952900,32,1,2156.8145,20171103952901,201711039529011,100,0,98,98,99,99
2018,38805,11,2156.8145,20171103952900,32,2,1565.0491,20171103952904,201711039529042,100,0,1,2,99,7
2018,38805,11,2156.8145,20171103952900,32,3,1289.6861,20171103952906,201711039529062,100,0,99,99,99,99
